2026-01-26 20:11:22,200 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-26 20:11:22,201 - app.kb.vectordb - INFO - [vectordb.py:59] - Chroma 连接成功: ./storage/chroma_db
2026-01-26 20:17:34,951 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-26 20:17:34,953 - app.kb.vectordb - INFO - [vectordb.py:59] - Chroma 连接成功: ./storage/chroma_db
2026-01-26 20:25:00,984 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-26 20:25:00,989 - app.kb.vectordb - INFO - [vectordb.py:59] - Chroma 连接成功: ./storage/chroma_db
2026-01-26 20:27:03,444 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-26 20:27:03,445 - app.kb.vectordb - INFO - [vectordb.py:59] - Chroma 连接成功: ./storage/chroma_db
2026-01-26 20:28:06,265 - openai._base_client - INFO - [_base_client.py:960] - Retrying request to /embeddings in 0.808997 seconds
2026-01-26 20:28:09,165 - httpx - INFO - [_client.py:1013] - HTTP Request: POST https://api.siliconflow.cn/v1/embeddings "HTTP/1.1 200 OK"
2026-01-26 20:28:09,190 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-26 20:28:09,192 - app.kb.vectordb - INFO - [vectordb.py:59] - Chroma 连接成功: ./storage/chroma_db
2026-01-26 20:28:09,235 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientCreateCollectionEvent: capture() takes 1 positional argument but 3 were given
2026-01-26 20:28:09,237 - app.kb.vectordb - INFO - [vectordb.py:91] - 集合创建成功: chunks_1
2026-01-26 20:28:09,250 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event CollectionQueryEvent: capture() takes 1 positional argument but 3 were given
2026-01-26 20:28:09,251 - app.kb.vectordb - INFO - [vectordb.py:236] - 向量检索成功: 返回 0 条结果
2026-01-28 00:30:22,940 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=link_click
2026-01-28 00:30:25,678 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=page_view
2026-01-28 00:30:25,696 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=link_click
2026-01-28 00:30:27,690 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=link_click
2026-01-28 00:30:27,704 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=page_view
2026-01-28 00:30:35,729 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=view_profile
2026-01-28 00:30:35,743 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=page_view
2026-01-28 00:30:35,758 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=link_click
2026-01-28 00:30:41,916 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=page_view
2026-01-28 00:30:41,976 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=link_click
2026-01-28 00:30:48,351 - httpx - INFO - [_client.py:1013] - HTTP Request: POST https://api.siliconflow.cn/v1/embeddings "HTTP/1.1 200 OK"
2026-01-28 00:30:48,392 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-28 00:30:48,394 - app.kb.vectordb - INFO - [vectordb.py:59] - Chroma 连接成功: ./storage/chroma_db
2026-01-28 00:30:48,463 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event CollectionQueryEvent: capture() takes 1 positional argument but 3 were given
2026-01-28 00:30:48,465 - app.kb.vectordb - INFO - [vectordb.py:236] - 向量检索成功: 返回 0 条结果
2026-01-28 00:30:48,466 - app.services.kb_service - INFO - [kb_service.py:269] - 知识检索完成: 查询='电子自旋', 结果数=0
2026-01-28 00:30:51,949 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=page_view
2026-01-28 00:30:52,004 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=button_click
2026-01-28 00:30:52,019 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=search
2026-01-28 00:30:52,051 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=link_click
2026-01-28 00:31:02,798 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=page_view
2026-01-28 00:31:02,814 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=view_profile
2026-01-28 00:34:29,676 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=page_view
2026-01-28 00:34:29,699 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=link_click
2026-01-28 00:34:30,535 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=link_click
2026-01-28 00:34:30,553 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=page_view
2026-01-28 00:34:31,335 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=page_view
2026-01-28 00:34:31,353 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=view_profile
2026-01-28 00:34:31,371 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=link_click
2026-01-28 00:34:32,123 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=page_view
2026-01-28 00:34:32,146 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=link_click
2026-01-28 00:34:32,815 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=page_view
2026-01-28 00:34:32,829 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=link_click
2026-01-29 01:24:05,689 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-29 01:24:05,693 - app.kb.vectordb - INFO - [vectordb.py:59] - Chroma 连接成功: ./storage/chroma_db
2026-01-29 01:37:17,703 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-29 01:37:17,704 - app.kb.vectordb - INFO - [vectordb.py:59] - Chroma 连接成功: ./storage/chroma_db
2026-01-29 01:46:19,685 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-29 01:46:19,686 - app.kb.vectordb - INFO - [vectordb.py:59] - Chroma 连接成功: ./storage/chroma_db
2026-01-29 01:51:44,564 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=1, event_type=page_performance
2026-01-29 01:51:44,584 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=1, event_type=view_home
2026-01-29 01:51:49,538 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=1, event_type=page_performance
2026-01-29 01:51:49,559 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=1, event_type=page_view
2026-01-29 01:51:49,577 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=1, event_type=link_click
2026-01-29 01:51:50,682 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=1, event_type=view_student_profile
2026-01-29 01:52:04,640 - httpx - INFO - [_client.py:1013] - HTTP Request: POST https://api.siliconflow.cn/v1/chat/completions "HTTP/1.1 200 OK"
2026-01-29 01:52:09,611 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=1, event_type=get_question_recommendations
2026-01-29 01:52:20,204 - httpx - INFO - [_client.py:1013] - HTTP Request: POST https://api.siliconflow.cn/v1/embeddings "HTTP/1.1 200 OK"
2026-01-29 01:52:20,235 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-29 01:52:20,242 - app.kb.vectordb - INFO - [vectordb.py:59] - Chroma 连接成功: ./storage/chroma_db
2026-01-29 01:52:20,314 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event CollectionQueryEvent: capture() takes 1 positional argument but 3 were given
2026-01-29 01:52:20,317 - app.kb.vectordb - INFO - [vectordb.py:236] - 向量检索成功: 返回 0 条结果
2026-01-29 01:52:20,321 - app.services.kb_service - INFO - [kb_service.py:269] - 知识检索完成: 查询='什么是原子轨道？', 结果数=0
2026-01-29 01:54:01,669 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-29 01:54:01,670 - app.kb.vectordb - INFO - [vectordb.py:59] - Chroma 连接成功: ./storage/chroma_db
2026-01-29 02:02:19,914 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-29 02:02:19,915 - app.kb.vectordb - INFO - [vectordb.py:59] - Chroma 连接成功: ./storage/chroma_db
2026-01-29 02:02:54,485 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=1, event_type=page_view
2026-01-29 02:03:04,306 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=1, event_type=view_student_profile
2026-01-29 02:03:51,012 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=view_home
2026-01-29 02:04:35,738 - httpx - INFO - [_client.py:1013] - HTTP Request: POST https://api.siliconflow.cn/v1/embeddings "HTTP/1.1 200 OK"
2026-01-29 02:04:35,768 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-29 02:04:35,772 - app.kb.vectordb - INFO - [vectordb.py:59] - Chroma 连接成功: ./storage/chroma_db
2026-01-29 02:04:35,836 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event CollectionQueryEvent: capture() takes 1 positional argument but 3 were given
2026-01-29 02:04:35,839 - app.kb.vectordb - INFO - [vectordb.py:236] - 向量检索成功: 返回 0 条结果
2026-01-29 02:04:35,841 - app.services.kb_service - INFO - [kb_service.py:269] - 知识检索完成: 查询='什么是原子轨道', 结果数=0
2026-01-29 02:04:42,247 - httpx - INFO - [_client.py:1013] - HTTP Request: POST https://api.siliconflow.cn/v1/embeddings "HTTP/1.1 200 OK"
2026-01-29 02:04:42,261 - app.kb.vectordb - INFO - [vectordb.py:236] - 向量检索成功: 返回 0 条结果
2026-01-29 02:04:42,264 - app.services.kb_service - INFO - [kb_service.py:269] - 知识检索完成: 查询='原子轨道', 结果数=0
2026-01-29 02:04:55,626 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=search_knowledge
2026-01-29 02:04:55,634 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=search_knowledge
2026-01-29 02:05:25,319 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=search_knowledge
2026-01-29 02:05:25,334 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=search_knowledge
2026-01-29 02:05:55,312 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=search_knowledge
2026-01-29 02:05:55,327 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=search_knowledge
2026-01-29 02:06:25,338 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=search_knowledge
2026-01-29 02:06:25,356 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=search_knowledge
2026-01-29 02:06:55,307 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=search_knowledge
2026-01-29 02:06:55,320 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=search_knowledge
2026-01-29 02:07:16,236 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-29 02:07:16,238 - app.kb.vectordb - INFO - [vectordb.py:59] - Chroma 连接成功: ./storage/chroma_db
2026-01-29 02:07:25,688 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=search_knowledge
2026-01-29 02:07:25,696 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=search_knowledge
2026-01-29 02:08:26,635 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=search_knowledge
2026-01-29 02:08:26,645 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=search_knowledge
2026-01-29 02:09:27,637 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=search_knowledge
2026-01-29 02:09:27,652 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=search_knowledge
2026-01-29 02:11:24,991 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=search_knowledge
2026-01-29 02:11:25,010 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=search_knowledge
2026-01-29 02:11:28,990 - httpx - INFO - [_client.py:1013] - HTTP Request: POST https://api.siliconflow.cn/v1/embeddings "HTTP/1.1 200 OK"
2026-01-29 02:11:29,026 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-29 02:11:29,028 - app.kb.vectordb - INFO - [vectordb.py:59] - Chroma 连接成功: ./storage/chroma_db
2026-01-29 02:11:29,112 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event CollectionQueryEvent: capture() takes 1 positional argument but 3 were given
2026-01-29 02:11:29,113 - app.kb.vectordb - INFO - [vectordb.py:237] - 向量检索成功: 返回 0 条结果
2026-01-29 02:11:29,115 - app.services.kb_service - INFO - [kb_service.py:269] - 知识检索完成: 查询='原子轨道', 结果数=0
2026-01-29 02:11:31,862 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=search_knowledge
2026-01-29 02:11:31,882 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=search_knowledge
2026-01-29 02:11:31,907 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=search_knowledge
2026-01-29 02:11:55,652 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-29 02:11:55,652 - app.kb.vectordb - INFO - [vectordb.py:59] - Chroma 连接成功: ./storage/chroma_db
2026-01-29 02:12:05,231 - httpx - INFO - [_client.py:1013] - HTTP Request: POST https://api.siliconflow.cn/v1/embeddings "HTTP/1.1 200 OK"
2026-01-29 02:12:05,247 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-29 02:12:05,248 - app.kb.vectordb - INFO - [vectordb.py:59] - Chroma 连接成功: ./storage/chroma_db
2026-01-29 02:12:05,305 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event CollectionQueryEvent: capture() takes 1 positional argument but 3 were given
2026-01-29 02:12:05,307 - app.kb.vectordb - INFO - [vectordb.py:237] - 向量检索成功: 返回 0 条结果
2026-01-29 02:12:05,309 - app.services.kb_service - INFO - [kb_service.py:269] - 知识检索完成: 查询='原子轨道', 结果数=0
2026-01-29 02:12:06,871 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=search_knowledge
2026-01-29 02:12:09,422 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=view_student_profile
2026-01-29 02:12:40,504 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=view_student_profile
2026-01-29 02:12:44,499 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=view_student_profile
2026-01-29 02:12:49,011 - httpx - INFO - [_client.py:1013] - HTTP Request: POST https://api.siliconflow.cn/v1/embeddings "HTTP/1.1 200 OK"
2026-01-29 02:12:49,071 - app.kb.vectordb - INFO - [vectordb.py:237] - 向量检索成功: 返回 0 条结果
2026-01-29 02:12:49,073 - app.services.kb_service - INFO - [kb_service.py:269] - 知识检索完成: 查询='什么是原子轨道？', 结果数=0
2026-01-29 02:13:15,310 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=search_knowledge
2026-01-29 02:13:45,312 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=search_knowledge
2026-01-29 02:14:15,326 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=search_knowledge
2026-01-29 02:14:45,336 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=search_knowledge
2026-01-29 02:15:44,717 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-29 02:15:44,718 - app.kb.vectordb - INFO - [vectordb.py:59] - Chroma 连接成功: ./storage/chroma_db
2026-01-29 02:15:45,690 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=search_knowledge
2026-01-29 02:16:00,314 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=search_knowledge
